Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
58.0,102,2.6026896854443837,106.0,0,1011.68,9,3,2.5,1,0
14.0,80,2.302585092994046,82.0,3,996.79,1,1,2.0,2,2
-8.0,87,3.0204248861443626,50.0,3,985.39,0,3,2.5,1,3
20.0,81,2.0794415416798357,93.0,3,998.77,3,1,4.0,0,2
28.0,71,2.0149030205422647,48.0,3,1002.74,1,2,8.0,1,1
15.0,76,3.6506582412937387,73.0,3,1009.35,11,2,2.5,1,2
13.0,72,2.0794415416798357,13.0,3,1015.68,3,0,6.0,1,1
3.0,72,1.3862943611198906,98.0,3,992.97,1,3,2.0,1,3
31.0,51,2.6741486494265287,11.0,1,1000.87,2,2,6.0,0,1
26.0,53,0.6931471805599453,12.0,0,1020.8,6,3,9.5,1,0
27.0,62,2.6390573296152584,97.0,1,996.09,2,1,1.5,0,2
17.0,65,1.8718021769015913,16.0,3,1001.2,4,3,6.5,0,1
29.0,56,2.772588722239781,46.0,1,1018.04,1,2,6.5,0,1
31.0,78,1.5040773967762742,28.0,1,1010.63,3,0,6.5,1,1
33.0,95,2.0149030205422647,75.0,1,1007.64,2,0,4.5,2,2
35.0,50,2.2512917986064953,11.0,0,1016.88,10,1,10.0,0,0
-10.0,76,2.833213344056216,97.0,3,995.34,1,3,2.5,2,3
50.0,99,2.302585092994046,77.0,1,1015.87,9,2,4.5,1,0
23.0,46,1.5040773967762742,14.0,1,1014.64,9,3,9.0,1,0
31.0,92,2.4849066497880004,96.0,1,994.13,1,2,4.0,2,2
40.0,61,2.0149030205422647,19.0,0,1017.34,11,3,9.5,0,0
24.0,72,2.6026896854443837,76.0,3,1011.05,0,2,2.0,0,2
28.0,60,2.5649493574615367,64.0,1,991.1,2,3,1.5,2,2
20.0,50,2.772588722239781,19.0,3,1015.34,3,2,5.5,1,1
1.0,98,2.5649493574615367,89.0,3,993.5,1,3,1.0,2,3
22.0,27,1.3862943611198906,13.0,0,1028.45,9,0,6.5,2,0
11.0,65,2.1400661634962708,92.0,1,1000.24,0,2,4.0,1,2
42.0,28,1.6094379124341003,16.0,1,1019.22,6,1,6.5,1,0
-2.0,76,2.917770732084279,78.0,3,995.71,0,3,4.5,2,3
39.0,23,1.0986122886681098,10.0,0,1014.5,8,3,6.5,0,0
34.0,77,2.70805020110221,77.0,3,992.52,1,2,4.0,0,2
20.0,53,1.791759469228055,4.0,1,1017.72,8,0,6.5,0,0
31.0,55,2.0794415416798357,19.0,0,1010.79,8,1,10.0,2,0
33.0,59,1.8718021769015913,23.0,1,1013.91,4,2,8.0,0,1
68.0,75,0.6931471805599453,106.0,3,1011.27,5,1,4.5,0,1
-4.0,86,3.367295829986474,94.0,3,993.3,10,3,4.5,1,3
15.0,65,1.252762968495368,44.0,3,1008.18,3,1,8.0,1,1
34.0,65,2.3513752571634776,76.0,3,1019.16,1,2,5.0,1,2
15.0,62,2.5649493574615367,10.0,3,1019.54,4,2,8.5,1,1
33.0,66,2.2512917986064953,17.0,1,1007.14,4,1,6.0,2,1
27.0,56,0.6931471805599453,10.0,1,1016.39,1,3,5.5,0,1
23.0,89,2.803360380906535,100.0,0,1021.18,13,3,3.5,0,0
10.0,55,1.5040773967762742,22.0,1,1003.76,3,0,7.0,1,1
0.0,62,2.8622008809294686,55.0,3,998.86,1,3,3.0,1,3
3.0,83,2.8903717578961645,87.0,1,983.86,0,3,3.5,2,3
33.0,78,1.5040773967762742,27.0,1,1004.47,3,2,8.5,2,1
18.0,70,2.8622008809294686,63.0,3,1018.35,3,3,3.5,1,2
-5.0,83,2.4849066497880004,69.0,1,980.93,0,3,3.5,1,3
36.0,23,1.7047480922384253,0.0,0,1016.42,6,0,9.0,2,0
32.0,65,1.252762968495368,7.0,1,1018.37,8,1,6.0,0,0
38.0,41,2.3978952727983707,5.0,0,1025.62,9,3,9.5,2,0
11.0,68,2.6741486494265287,55.0,3,1012.76,0,3,4.0,2,2
29.0,77,2.1972245773362196,20.0,3,1001.24,2,1,6.5,2,1
-10.0,96,1.0986122886681098,59.0,3,994.38,1,3,3.0,2,3
1.0,93,3.5115454388310208,70.0,3,999.74,9,3,3.0,1,3
41.0,59,0.6931471805599453,5.0,1,1024.61,5,3,9.5,1,0
32.0,85,2.6390573296152584,85.0,1,1007.23,1,1,4.5,0,2
42.0,59,1.0986122886681098,12.0,1,1024.56,8,1,8.0,2,0
16.0,54,2.6741486494265287,23.0,1,1004.39,1,0,6.5,2,1
2.0,82,2.3513752571634776,92.0,3,997.52,1,3,2.5,2,3
20.0,71,2.302585092994046,38.0,3,1010.66,2,0,6.0,1,1
21.0,78,2.6741486494265287,33.0,3,1007.55,1,1,5.5,0,1
32.0,94,3.367295829986474,82.0,1,994.93,13,3,4.5,2,2
3.0,74,2.70805020110221,83.0,3,981.85,1,3,1.0,2,3
33.0,60,1.7047480922384253,14.0,0,1026.77,7,1,9.5,2,0
34.0,92,2.803360380906535,67.0,1,990.04,1,1,4.0,1,2
33.0,77,2.0149030205422647,96.0,1,1001.42,2,1,4.5,2,2
17.0,78,2.4423470353692043,47.0,1,1017.47,3,2,8.0,2,1
32.0,33,2.0149030205422647,5.0,0,1011.0,11,0,7.5,2,0
0.0,92,1.9459101490553132,83.0,3,993.9,1,3,4.5,2,3
25.0,60,2.0794415416798357,93.0,3,1012.08,2,2,3.0,0,2
34.0,61,2.70805020110221,64.0,3,992.2,0,1,4.0,1,2
20.0,70,2.3513752571634776,56.0,1,1004.39,1,3,4.0,0,2
28.0,53,2.772588722239781,27.0,3,1006.42,3,2,5.5,1,1
1.0,70,2.5257286443082556,64.0,1,996.82,1,3,3.0,1,3
4.0,106,3.091042453358316,85.0,1,984.87,0,3,4.5,1,3
-8.0,85,2.772588722239781,86.0,1,985.82,1,3,1.5,1,3
16.0,73,2.1400661634962708,35.0,1,1019.47,2,3,7.5,2,1
18.0,63,1.9459101490553132,52.0,3,1004.0,2,2,3.0,2,2
37.0,27,1.3862943611198906,5.0,0,1014.53,5,3,8.0,0,0
26.0,78,2.8903717578961645,67.0,3,1002.58,3,1,4.0,1,2
26.0,99,3.1570004211501135,89.0,1,1009.48,11,3,8.0,0,1
-3.0,68,1.791759469228055,67.0,3,986.52,0,3,3.0,2,3
11.0,71,2.70805020110221,55.0,3,1013.49,1,0,2.5,2,2
0.0,67,2.740840023925201,87.0,1,997.12,0,3,1.5,2,3
30.0,69,1.6094379124341003,49.0,1,1013.93,2,3,6.5,1,1
22.0,62,2.0149030205422647,12.0,0,1014.78,7,3,9.5,0,0
12.0,89,2.5649493574615367,56.0,3,993.17,0,3,5.0,1,2
34.0,52,0.9162907318741551,15.0,3,1014.46,2,0,5.0,0,1
14.0,78,2.772588722239781,17.0,3,1010.49,2,0,9.0,0,1
11.0,96,2.1400661634962708,90.0,1,998.15,3,1,1.5,0,2
47.0,82,3.2771447329921766,96.0,3,1006.85,5,1,1.0,0,2
21.0,50,1.252762968495368,42.0,1,1014.07,4,3,5.5,2,1
35.0,43,1.7047480922384253,14.0,1,1022.66,7,1,8.5,2,0
21.0,77,2.4423470353692043,26.0,1,1008.89,1,2,8.5,2,1
29.0,73,1.252762968495368,22.0,1,1003.09,1,1,9.0,1,1
42.0,57,1.8718021769015913,1.0,1,1014.28,11,0,7.5,2,0
-5.0,105,3.4965075614664802,99.0,3,988.94,12,3,0.5,1,3
43.0,71,3.332204510175204,75.0,3,1002.47,7,3,1.0,0,2
39.0,27,1.0986122886681098,17.0,1,1028.66,7,3,5.5,1,0
12.0,96,2.8903717578961645,82.0,3,996.6,1,3,3.0,0,2
13.0,69,0.9162907318741551,32.0,1,1005.33,4,2,5.0,0,1
31.0,67,1.8718021769015913,54.0,3,993.57,3,3,4.5,0,2
23.0,62,2.4849066497880004,47.0,1,1017.3,4,2,7.5,0,1
22.0,55,0.6931471805599453,44.0,3,1013.59,3,0,6.0,2,1
-9.0,91,2.2512917986064953,99.0,1,997.7,0,3,4.5,2,3
25.0,74,1.791759469228055,14.0,3,1019.75,3,1,8.5,2,1
-8.0,93,1.7047480922384253,54.0,3,996.23,1,3,2.0,2,3
19.0,82,2.302585092994046,69.0,3,1001.62,2,1,2.0,2,2
19.0,88,2.995732273553991,65.0,3,1010.98,0,1,4.5,1,2
27.0,34,1.6094379124341003,19.0,0,1022.36,11,2,7.0,2,0
10.0,60,2.5257286443082556,26.0,3,1010.84,3,3,5.5,2,1
30.0,96,3.068052935133617,81.0,3,1003.76,0,2,2.5,0,2
1.0,65,1.7047480922384253,73.0,3,983.23,1,3,2.0,1,3
34.0,20,2.0149030205422647,15.0,1,1027.48,7,2,9.5,0,0
14.0,84,2.5257286443082556,94.0,3,1006.88,2,0,4.0,0,2
31.0,56,2.4423470353692043,17.0,3,1016.34,4,0,8.5,1,1
50.0,77,2.302585092994046,76.0,0,1019.37,11,3,1.0,0,0
22.0,51,2.4849066497880004,29.0,1,1002.25,1,2,6.0,0,1
-6.0,86,2.4849066497880004,95.0,3,988.28,0,3,2.0,2,3
38.0,20,2.1972245773362196,0.0,0,1014.75,8,2,9.5,1,0
30.0,65,2.8622008809294686,73.0,3,994.36,1,3,3.0,1,2
23.0,59,2.4423470353692043,29.0,3,1013.49,3,2,7.0,2,1
52.0,78,3.068052935133617,104.0,0,1015.76,12,3,8.0,0,0
30.0,78,2.4849066497880004,49.0,1,1015.31,1,0,8.0,0,1
44.0,45,1.252762968495368,9.0,0,1020.44,7,2,5.5,2,0
43.0,31,1.791759469228055,0.0,0,1011.31,5,0,7.5,1,0
3.0,65,2.833213344056216,63.0,1,996.43,1,3,4.5,1,3
25.0,81,2.5649493574615367,57.0,1,1012.75,0,0,3.0,2,2
12.0,55,2.5257286443082556,27.0,3,1002.75,2,1,5.5,2,1
24.0,88,2.4849066497880004,107.0,3,1004.99,10,1,5.5,1,2
2.0,60,2.0149030205422647,76.0,3,981.66,1,3,3.5,2,3
-10.0,88,2.6741486494265287,61.0,3,987.5,1,3,4.0,1,3
11.0,63,2.5649493574615367,52.0,3,998.21,1,2,3.5,0,2
23.0,43,2.0149030205422647,4.0,1,1022.54,7,2,9.5,0,0
18.0,51,2.302585092994046,17.0,3,1012.81,4,2,8.5,1,1
32.0,74,2.3978952727983707,79.0,0,1010.0,10,0,3.0,2,0
34.0,60,2.1400661634962708,18.0,1,1025.96,11,1,7.5,2,0
-7.0,82,1.7047480922384253,90.0,3,999.26,0,3,2.5,1,3
17.0,61,2.3978952727983707,23.0,3,1009.33,4,0,7.0,2,1
34.0,28,1.7047480922384253,13.0,0,1015.29,11,3,5.0,0,0
29.0,33,1.8718021769015913,5.0,0,1011.21,5,2,5.5,2,0
11.0,93,2.302585092994046,70.0,1,995.55,3,3,3.0,2,2
33.0,44,0.9162907318741551,11.0,0,1011.95,7,1,8.5,1,0
34.0,56,2.6390573296152584,49.0,3,1018.33,3,0,6.0,1,1
-2.0,82,2.917770732084279,52.0,3,990.33,0,3,4.5,1,3
16.0,69,1.7047480922384253,31.0,1,1041.6,0,0,11.0,1,3
26.0,37,1.791759469228055,15.0,1,1028.45,7,0,6.5,0,0
44.0,36,1.0986122886681098,14.0,1,1028.47,8,0,9.5,2,0
-8.0,67,1.9459101490553132,60.0,3,998.86,0,3,4.5,1,3
49.0,79,2.6390573296152584,77.0,3,973.61,5,3,5.0,0,1
-9.0,84,2.5649493574615367,76.0,3,981.36,0,3,4.5,1,3
40.0,45,2.3513752571634776,16.0,0,1029.31,11,0,6.0,1,0
34.0,72,2.4849066497880004,31.0,1,1014.53,2,0,9.0,0,1
-9.0,87,2.8903717578961645,98.0,1,994.9,0,3,3.0,1,3
-2.0,74,2.917770732084279,53.0,3,985.71,0,3,5.0,2,3
24.0,61,1.8718021769015913,3.0,0,1018.27,9,0,5.5,1,0
27.0,52,2.302585092994046,18.0,1,1000.71,4,1,6.0,0,1
24.0,39,1.791759469228055,6.0,0,1026.01,11,0,9.5,2,0
-2.0,71,2.70805020110221,54.0,3,995.04,1,3,2.0,2,3
25.0,78,2.6390573296152584,50.0,3,1019.76,0,3,2.5,2,2
43.0,73,2.9444389791664403,79.0,0,1023.35,11,1,8.5,0,0
18.0,88,2.970414465569701,89.0,3,1017.99,2,2,1.5,0,2
24.0,58,2.3978952727983707,17.0,1,1009.9,4,2,6.5,1,1
24.0,39,2.0794415416798357,5.0,0,1025.54,6,0,6.5,1,0
18.0,69,2.302585092994046,30.0,1,1011.01,1,0,8.0,1,1
32.0,65,2.2512917986064953,18.0,0,1022.0,9,3,6.0,2,0
30.0,75,2.0794415416798357,76.0,3,1006.07,3,2,3.5,0,2
1.0,73,1.8718021769015913,78.0,3,982.35,1,3,1.5,2,3
30.0,61,0.9162907318741551,11.0,0,1020.86,7,2,7.0,2,0
40.0,22,1.791759469228055,18.0,1,1029.8,7,0,6.5,0,0
13.0,67,2.4423470353692043,66.0,3,990.65,3,0,2.0,0,2
21.0,60,2.803360380906535,72.0,1,1014.27,0,2,4.5,0,2
30.0,52,2.0149030205422647,19.0,0,1022.13,9,1,5.5,1,0
31.0,79,2.9444389791664403,88.0,3,1007.58,0,2,4.5,0,2
13.0,88,2.1972245773362196,70.0,3,994.47,1,3,2.5,1,2
28.0,96,2.3513752571634776,78.0,3,1017.57,3,0,3.0,2,2
-4.0,94,2.740840023925201,85.0,1,983.97,0,3,2.5,2,3
-7.0,89,2.5257286443082556,96.0,3,998.5,1,3,4.0,1,3
15.0,91,3.0204248861443626,93.0,3,999.17,2,0,2.0,2,2
36.0,104,2.9444389791664403,73.0,0,1012.73,9,1,7.0,1,0
-6.0,90,2.6741486494265287,94.0,3,988.68,0,3,3.5,1,3
-3.0,79,2.6026896854443837,55.0,3,995.35,0,3,5.0,1,3
30.0,92,2.302585092994046,52.0,3,1016.07,3,2,4.0,1,2
16.0,77,1.252762968495368,45.0,3,1007.66,4,1,5.5,0,1
14.0,71,1.8718021769015913,32.0,1,1011.82,1,3,6.0,1,1
17.0,66,2.9444389791664403,63.0,1,992.22,1,3,2.5,1,2
11.0,95,1.8718021769015913,65.0,1,997.77,2,2,4.0,0,2
-3.0,89,2.6390573296152584,88.0,3,990.17,0,3,3.5,2,3
33.0,69,1.791759469228055,0.0,0,1018.36,11,3,7.0,2,0
-11.0,72,2.970414465569701,93.0,3,980.92,11,3,3.5,1,3
21.0,34,2.1972245773362196,9.0,1,1028.63,11,1,6.0,0,0
26.0,73,1.252762968495368,34.0,3,1001.41,3,3,8.0,1,1
20.0,75,3.0204248861443626,54.0,1,1001.83,2,1,3.5,2,2
-6.0,82,0.6931471805599453,71.0,3,996.88,1,3,2.5,2,3
26.0,79,2.302585092994046,76.0,3,1019.71,4,3,1.5,2,2
18.0,71,2.6026896854443837,66.0,1,1015.11,0,0,4.0,1,2
1.0,108,2.6390573296152584,84.0,3,991.22,7,3,6.0,1,3
4.0,88,2.9444389791664403,63.0,3,997.77,1,3,4.0,2,3
55.0,105,3.449987545831587,96.0,3,997.39,10,0,3.5,1,2
33.0,67,3.0204248861443626,65.0,3,995.78,2,0,4.0,0,2
32.0,28,0.9162907318741551,14.0,0,1019.18,5,1,6.5,2,0
31.0,57,0.9162907318741551,89.0,1,1008.97,2,3,13.0,0,0
-10.0,94,1.791759469228055,62.0,3,993.38,1,3,3.5,2,3
24.0,70,2.70805020110221,50.0,3,994.7,3,2,3.0,1,2
4.0,83,2.1972245773362196,97.0,1,992.85,1,3,5.0,2,3
30.0,85,2.803360380906535,80.0,1,1016.63,1,1,5.0,1,2
23.0,85,2.970414465569701,91.0,3,992.84,3,2,4.5,0,2
22.0,61,2.740840023925201,21.0,1,1014.47,1,1,5.5,1,1
17.0,71,2.4423470353692043,75.0,3,1012.6,0,1,2.0,2,2
-9.0,69,2.302585092994046,96.0,3,998.52,0,3,3.5,2,3
23.0,24,0.6931471805599453,5.0,0,1020.31,8,3,9.5,2,0
11.0,60,2.0149030205422647,48.0,1,1015.41,4,2,6.5,2,1
17.0,73,2.740840023925201,34.0,3,1012.91,2,2,5.5,2,1
19.0,73,1.6094379124341003,36.0,1,1013.63,4,1,9.0,2,1
24.0,67,0.6931471805599453,16.0,0,1016.84,8,3,6.0,0,0
14.0,79,2.5257286443082556,37.0,1,1001.77,4,2,5.0,1,1
-1.0,98,2.2512917986064953,75.0,3,981.52,0,3,3.0,2,3
31.0,36,1.8718021769015913,19.0,1,1015.03,9,2,8.5,2,0
30.0,71,1.5040773967762742,35.0,1,1009.33,1,3,7.5,0,1
-6.0,90,3.044522437723423,95.0,3,989.07,1,3,5.0,2,3
18.0,68,2.0149030205422647,68.0,3,1003.8,3,2,3.5,0,2
0.0,95,0.9162907318741551,96.0,3,987.35,1,3,3.5,1,3
28.0,75,2.4423470353692043,39.0,1,1016.35,2,1,8.0,1,1
24.0,62,2.3513752571634776,20.0,1,1019.57,4,0,7.5,0,1
2.0,80,2.1972245773362196,77.0,3,990.94,0,3,4.0,2,3
22.0,69,2.2512917986064953,8.0,1,1027.53,8,3,7.0,0,0
33.0,50,1.791759469228055,13.0,3,1009.4,1,0,7.5,2,1
22.0,42,1.5040773967762742,11.0,0,1023.98,7,0,7.0,0,0
1.0,84,2.833213344056216,50.0,3,995.04,1,3,5.0,2,3
-1.0,60,2.772588722239781,57.0,3,987.44,0,3,2.5,2,3
60.0,96,2.8622008809294686,86.0,0,1015.03,10,3,11.0,0,0
33.0,52,1.8718021769015913,33.0,1,1014.33,4,2,6.5,2,1
20.0,64,1.6094379124341003,8.0,1,1016.38,11,2,6.5,0,0
25.0,58,1.3862943611198906,9.0,0,1024.92,5,1,9.5,0,0
44.0,92,3.0204248861443626,80.0,1,1019.33,9,1,6.0,0,1
-6.0,85,2.8903717578961645,59.0,3,987.18,1,3,2.5,1,3
0.0,93,2.995732273553991,84.0,3,987.89,0,3,4.5,1,3
32.0,85,1.9459101490553132,83.0,1,996.38,0,2,3.5,2,2
24.0,60,1.9459101490553132,7.0,0,1028.33,6,1,5.0,2,0
27.0,40,1.8718021769015913,7.0,0,1025.16,11,1,6.0,0,0
29.0,48,2.2512917986064953,2.0,0,1010.31,8,2,8.0,1,0
-2.0,94,2.6390573296152584,71.0,3,987.43,1,3,4.5,2,3
23.0,71,2.6390573296152584,46.0,1,1016.86,2,0,7.0,2,1
34.0,38,2.0149030205422647,0.0,0,1029.74,9,2,6.5,2,0
14.0,85,2.740840023925201,50.0,1,1012.6,2,1,5.0,1,2
29.0,45,1.6094379124341003,7.0,0,1011.22,7,1,6.5,0,0
-4.0,83,1.5040773967762742,62.0,3,999.56,1,3,3.5,2,3
35.0,49,1.3862943611198906,6.0,1,1015.29,5,2,10.0,0,0
32.0,44,1.791759469228055,8.0,0,1028.65,9,2,5.5,1,0
39.0,50,2.3513752571634776,15.0,1,1017.56,8,0,6.0,1,0
16.0,95,2.5257286443082556,82.0,3,996.01,1,2,3.0,1,2
-21.0,81,3.624340932976365,92.0,1,990.74,9,3,1.5,1,3
35.0,63,2.1972245773362196,3.0,0,1029.83,10,0,5.0,2,0
42.0,57,2.0794415416798357,19.0,1,1015.62,10,0,9.0,1,0
27.0,37,2.0149030205422647,4.0,0,1014.6,10,3,6.5,2,0
-3.0,86,2.6741486494265287,91.0,3,995.54,1,3,2.5,1,3
34.0,77,2.970414465569701,98.0,1,1006.36,1,3,4.5,1,2
25.0,109,2.8622008809294686,89.0,0,1024.87,9,0,10.5,0,0
-13.0,108,1.9459101490553132,81.0,1,993.64,12,3,1.5,1,3
4.0,67,2.740840023925201,94.0,3,984.65,1,3,4.0,1,3
3.0,96,1.6094379124341003,56.0,3,997.36,1,3,3.5,1,3
36.0,54,1.791759469228055,7.0,1,1022.82,7,0,10.0,2,0
27.0,69,2.70805020110221,13.0,1,1000.76,2,0,8.0,0,1
10.0,75,2.0149030205422647,90.0,1,995.21,3,0,3.0,1,2
20.0,75,2.740840023925201,82.0,1,993.42,1,2,4.0,1,2
32.0,92,2.995732273553991,52.0,1,1009.28,0,1,4.5,2,2
20.0,52,2.5649493574615367,11.0,3,1013.17,2,2,6.5,2,1
40.0,51,1.0986122886681098,12.0,1,1025.15,8,0,8.0,2,0
24.0,92,2.0794415416798357,98.0,3,1009.65,2,2,3.0,2,2
45.0,102,2.302585092994046,86.0,1,1011.5,7,0,8.5,2,0
4.0,81,2.1972245773362196,53.0,3,999.81,1,3,1.5,2,3
4.0,98,2.3513752571634776,71.0,3,981.89,13,3,3.5,1,3
-10.0,93,3.044522437723423,61.0,3,992.59,0,3,2.0,2,3
38.0,61,2.302585092994046,19.0,0,1022.19,8,2,6.5,0,0
13.0,70,2.1972245773362196,34.0,1,1011.78,1,0,6.0,2,1
18.0,89,2.0149030205422647,92.0,3,1013.9,1,3,3.5,0,2
25.0,73,2.6741486494265287,33.0,3,1006.56,2,1,8.5,0,1
13.0,59,1.791759469228055,24.0,3,1007.69,1,1,7.5,1,1
1.0,72,2.833213344056216,68.0,1,998.3,0,3,4.0,2,3
18.0,76,2.740840023925201,47.0,3,1012.41,3,2,8.0,0,1
-10.0,90,2.5257286443082556,99.0,1,988.71,1,3,2.0,2,3
26.0,57,1.9459101490553132,3.0,0,1017.63,6,0,8.5,0,0
51.0,70,2.995732273553991,106.0,1,1024.17,7,0,5.5,2,0
-3.0,93,1.252762968495368,64.0,3,986.5,0,3,2.5,1,3
28.0,79,2.970414465569701,92.0,3,990.58,2,2,1.5,1,2
12.0,50,1.9459101490553132,30.0,3,1009.15,3,1,8.0,1,1
11.0,50,2.3978952727983707,93.0,1,985.63,5,1,11.5,1,3
44.0,26,2.302585092994046,12.0,0,1029.74,5,3,8.0,2,0
21.0,76,2.2512917986064953,34.0,3,1012.73,3,2,8.5,2,1
17.0,89,1.252762968495368,71.0,1,1014.11,12,3,9.5,1,1
16.0,88,1.8718021769015913,97.0,1,1016.96,1,2,3.0,2,2
8.0,27,1.791759469228055,66.0,3,1035.43,9,1,10.0,1,1
28.0,77,2.772588722239781,50.0,3,1014.51,1,1,2.0,1,2
11.0,69,1.0986122886681098,14.0,1,1009.02,4,0,6.0,1,1
21.0,43,1.791759469228055,10.0,0,1020.95,10,3,8.0,0,0
16.0,94,2.8903717578961645,90.0,3,1010.41,0,2,4.5,0,2
36.0,50,1.9459101490553132,0.0,0,1010.34,8,2,6.5,2,0
-3.0,87,2.803360380906535,61.0,3,997.25,0,3,4.0,2,3
53.0,75,2.0149030205422647,104.0,0,1014.2,1,3,5.5,2,0
44.0,50,1.7047480922384253,12.0,0,1011.45,9,0,9.0,2,0
37.0,62,2.1400661634962708,19.0,0,1010.28,7,0,9.0,0,0
12.0,52,2.4423470353692043,37.0,3,1017.68,4,2,6.0,2,1
31.0,24,2.0794415416798357,19.0,1,1019.73,8,0,5.0,2,0
-1.0,79,2.2512917986064953,61.0,1,998.19,0,3,2.5,1,3
3.0,68,2.4849066497880004,95.0,3,983.81,1,3,2.5,2,3
37.0,74,2.6026896854443837,86.0,2,1034.92,3,2,6.0,0,3
65.0,76,2.1400661634962708,85.0,1,1018.49,1,0,8.5,0,0
-3.0,83,1.0986122886681098,86.0,3,988.23,1,3,3.0,2,3
34.0,69,0.6931471805599453,24.0,1,1016.93,3,3,8.0,1,1
36.0,26,2.1400661634962708,11.0,0,1029.54,8,3,6.5,2,0
15.0,54,2.5649493574615367,47.0,1,1005.36,3,0,7.5,2,1
21.0,61,2.3513752571634776,35.0,1,1016.75,3,0,8.5,2,1
-8.0,96,2.6741486494265287,61.0,3,995.13,1,3,2.0,2,3
55.0,99,0.9162907318741551,85.0,0,1023.05,2,2,3.5,1,0
19.0,92,2.803360380906535,92.0,3,994.48,7,1,5.0,0,2
-7.0,75,2.0149030205422647,101.0,3,988.6,0,3,1.5,1,3
4.0,107,3.417726683613366,88.0,3,983.76,12,3,6.5,2,3
15.0,96,1.9459101490553132,70.0,3,1004.2,1,1,3.0,0,2
29.0,80,2.833213344056216,65.0,3,1000.21,0,3,1.5,2,2
28.0,75,2.772588722239781,27.0,1,1018.41,3,0,6.5,0,1
15.0,77,2.2512917986064953,60.0,1,1006.96,1,0,1.5,1,2
25.0,62,2.302585092994046,82.0,3,991.19,0,1,1.5,0,2
-7.0,103,3.1135153092103742,79.0,3,980.99,13,3,5.0,1,3
-2.0,83,2.833213344056216,82.0,3,985.14,1,3,3.0,1,3
28.0,57,1.791759469228055,21.0,1,1009.21,3,0,8.5,1,1
10.0,75,2.6026896854443837,56.0,1,1018.41,2,3,3.5,0,2
-2.0,89,2.4849066497880004,97.0,3,994.87,0,3,2.0,1,3
1.0,80,2.833213344056216,72.0,3,982.57,0,3,1.5,2,3
37.0,62,0.9162907318741551,2.0,0,1023.09,7,2,8.0,0,0
28.0,63,2.3978952727983707,39.0,3,1015.58,2,2,5.5,2,1
0.0,84,3.5553480614894135,94.0,3,982.12,10,3,3.0,1,3
20.0,47,2.3978952727983707,12.0,0,1022.14,8,1,9.0,0,0
-4.0,97,0.6931471805599453,89.0,3,982.86,1,3,4.5,1,3
28.0,59,2.2512917986064953,22.0,3,1018.02,4,1,7.0,2,1
18.0,52,2.3513752571634776,48.0,1,1005.34,3,2,7.0,1,1
11.0,65,2.3513752571634776,90.0,3,994.47,1,0,3.5,1,2
25.0,54,2.2512917986064953,38.0,1,1015.73,2,3,6.0,2,1
17.0,97,2.833213344056216,97.0,1,1006.77,1,3,1.0,1,2
39.0,36,2.0149030205422647,7.0,0,1017.49,7,1,6.5,2,0
35.0,66,2.0149030205422647,1.0,0,1020.63,5,1,6.5,1,0
44.0,27,2.2512917986064953,16.0,0,1015.06,9,2,5.5,1,0
-10.0,92,0.9162907318741551,94.0,3,991.06,0,3,3.0,1,3
35.0,60,2.3513752571634776,13.0,0,1025.31,11,1,9.5,1,0
2.0,85,2.8622008809294686,91.0,3,993.6,1,3,3.0,2,3
3.0,91,2.6741486494265287,58.0,1,981.69,0,3,4.5,2,3
30.0,46,2.302585092994046,1.0,0,1020.91,11,2,6.0,1,0
-3.0,81,3.0204248861443626,75.0,3,986.35,0,3,2.5,1,3
14.0,86,2.4423470353692043,93.0,3,998.2,2,2,5.0,0,2
14.0,50,2.6390573296152584,22.0,1,1002.49,3,1,5.0,2,1
17.0,87,2.9444389791664403,103.0,0,1016.22,4,3,1.0,2,0
-10.0,75,2.1972245773362196,57.0,1,982.28,1,3,3.5,2,3
47.0,52,2.6390573296152584,49.0,3,966.8,11,1,10.5,2,0
25.0,97,2.5649493574615367,93.0,1,1019.25,1,0,4.5,0,2
11.0,98,2.70805020110221,61.0,3,999.12,3,3,1.0,2,2
-10.0,89,3.7495040759303713,78.0,1,986.47,3,3,2.5,2,3
28.0,79,3.091042453358316,83.0,1,990.08,12,0,1.5,0,2
26.0,89,2.1972245773362196,83.0,1,1010.52,8,0,11.5,2,0
-5.0,61,2.2512917986064953,71.0,3,987.2,0,3,2.0,1,3
42.0,35,1.9459101490553132,19.0,0,1010.85,11,2,8.0,2,0
-2.0,99,2.8903717578961645,96.0,3,990.96,0,3,4.5,1,3
22.0,62,1.9459101490553132,89.0,3,1008.3,3,3,1.5,0,2
13.0,59,2.70805020110221,39.0,1,1000.53,1,2,8.5,1,1
8.0,90,0.9162907318741551,70.0,1,1011.19,10,0,7.5,2,1
29.0,23,1.0986122886681098,14.0,1,1010.04,5,0,9.0,1,0
27.0,34,1.3862943611198906,14.0,0,1013.15,6,3,8.0,0,0
14.0,72,2.4423470353692043,79.0,3,1018.46,7,0,1.5,1,1
21.0,69,2.1400661634962708,27.0,3,1015.58,1,2,6.5,2,1
21.0,81,2.6741486494265287,91.0,3,993.17,1,2,2.5,2,2
-8.0,70,2.970414465569701,96.0,3,998.76,0,3,3.0,1,3
15.0,73,2.4849066497880004,32.0,1,1000.13,4,0,6.5,1,1
